feature,importance,Label,,
cancendotreat___1,0,,,
cancendotreat___2,0,,,
cancendotreat___3,0,,,
cancendotreat___4,0,,,
cancendotreat___5,0,,,
cancendotreat___0,0,,,
cancendotreat___999,0,,,
canckidneytreat___1,0,,,
cancbrainmtreat___4,0,,,
canckidneytreat___2,0,,,
canckidneytreat___3,0,,,
canckidneytreat___4,0,,,
canckidneytreat___5,0,,,
canckidneytreat___0,0,,,
canckidneytreat___999,0,,,
canckidneytreat___777,0,,,
cancleuktreat___1,0,,,
cancleuktreat___2,0,,,
cancleuktreat___3,0,,,
canccolorectreat___5,0,,,
canccolorectreat___4,0,,,
canccolorectreat___3,0,,,
canccolorectreat___2,0,,,
cancbrainmtreat___5,0,,,
cancbrainmtreat___0,0,,,
cancbrainmtreat___999,0,,,
cancbrainmtreat___777,0,,,
cancbladtreat___1,0,,,
cancbladtreat___2,0,,,
cancbladtreat___3,0,,,
cancbladtreat___4,0,,,
cancbladtreat___5,0,,,
cancbladtreat___0,0,,,
cancbladtreat___999,0,,,
cancbladtreat___777,0,,,
cancbreasttreat___1,0,,,
cancbreasttreat___2,0,,,
cancbreasttreat___3,0,,,
cancbreasttreat___4,0,,,
cancbreasttreat___5,0,,,
cancbreasttreat___0,0,,,
cancbreasttreat___999,0,,,
cancbreasttreat___777,0,,,
canccolorectreat___1,0,,,
speechnm,0,,,
p_Ab40_FLAG_below_ref_range,0,,,
rneck,0,,,
schizdtreat___5,0,,,
bipoltreatoth___4,0,,,
bipoltreatoth___5,0,,,
bipoltreatoth___0,0,,,
bipoltreatoth___999,0,,,
bipoltreatoth___777,0,,,
schizd,0,,,
schizdtreat___1,0,,,
schizdtreat___2,0,,,
schizdtreat___3,0,,,
schizdtreat___4,0,,,
schizdtreat___0,0,,,
schiztreatoth___5,0,,,
schizdtreat___999,0,,,
schizdtreat___777,0,,,
schiztreatnow___1,0,,,
schiztreatnow___2,0,,,
schiztreatnow___3,0,,,
schiztreatnow___999,0,,,
schiztreatnow___777,0,,,
schiztreatoth___1,0,,,
schiztreatoth___2,0,,,
schiztreatoth___3,0,,,
bipoltreatoth___3,0,,,
bipoltreatoth___2,0,,,
bipoltreatoth___1,0,,,
bipoltreatnow___777,0,,,
ptsdtreatnow___777,0,,,
ptsdtreatoth___1,0,,,
ptsdtreatoth___2,0,,,
ptsdtreatoth___3,0,,,
ptsdtreatoth___4,0,,,
ptsdtreatoth___0,0,,,
ptsdtreatoth___999,0,,,
ptsdtreatoth___777,0,,,
bipold,0,,,
bipoldtreat___1,0,,,
bipoldtreat___2,0,,,
bipoldtreat___3,0,,,
bipoldtreat___4,0,,,
bipoldtreat___5,0,,,
bipoldtreat___0,0,,,
bipoldtreat___999,0,,,
bipoldtreat___777,0,,,
bipoltreatnow___1,0,,,
bipoltreatnow___2,0,,,
bipoltreatnow___3,0,,,
bipoltreatnow___999,0,,,
schiztreatoth___4,0,,,
schiztreatoth___0,0,,,
rrupext,0,,,
psychtreatnow___999,0,,,
psychdtreat___2,0,,,
psychdtreat___3,0,,,
psychdtreat___4,0,,,
psychdtreat___5,0,,,
psychdtreat___0,0,,,
psychdtreat___999,0,,,
psychdtreat___777,0,,,
psychtreatnow___1,0,,,
psychtreatnow___2,0,,,
psychtreatnow___3,0,,,
psychtreatnow___777,0,,,
schiztreatoth___999,0,,,
psychtreatoth___1,0,,,
psychtreatoth___2,0,,,
psychtreatoth___3,0,,,
psychtreatoth___4,0,,,
psychtreatoth___5,0,,,
psychtreatoth___0,0,,,
psychtreatoth___999,0,,,
psychtreatoth___777,0,,,
currentpsychm,0,,,
thinkone,0,,,
psychdtreat___1,0,,,
psychd,0,,,
ragetreatoth___777,0,,,
ragetreatoth___999,0,,,
schiztreatoth___777,0,,,
raged,0,,,
ragedtreat___1,0,,,
ragedtreat___2,0,,,
ragedtreat___3,0,,,
ragedtreat___4,0,,,
MD_PCR_L,0,,,
ragedtreat___0,0,,,
ragedtreat___999,0,,,
ragedtreat___777,0,,,
ragetreatnow___1,0,,,
ragetreatnow___2,0,,,
ragetreatnow___3,0,,,
ragetreatnow___999,0,,,
ragetreatnow___777,0,,,
ragetreatoth___1,0,,,
ragetreatoth___2,0,,,
ragetreatoth___3,0,,,
ragetreatoth___4,0,,,
ragetreatoth___5,0,,,
ragetreatoth___0,0,,,
ptsdtreatnow___999,0,,,
ptsdtreatnow___3,0,,,
ptsdtreatnow___2,0,,,
depdtreat___2,0,,,
rtalipjaw,0,,,
att1st,0,,,
talkfast,0,,,
changehob,0,,,
brain_region_n,0,,,
walkfast,0,,,
avg_mread,0,,,
avg_suvr_elev,0,,,
depd,0,,,
depdtreat___1,0,,,
depdtreat___3,0,,,
ptsdtreatnow___1,0,,,
depdtreat___4,0,,,
depdtreat___5,0,,,
depdtreat___0,0,,,
depdtreat___999,0,,,
depdtreat___777,0,,,
deptreatnow___1,0,,,
deptreatnow___2,0,,,
deptreatnow___3,0,,,
deptreatnow___999,0,,,
deptreatnow___777,0,,,
rtallowext,0,,,
rtarlowext,0,,,
rtalupext,0,,,
rtarupext,0,,,
rlupext,0,,,
rrlowext,0,,,
rllowext,0,,,
fintapr,0,,,
fintapl,0,,,
handmovr,0,,,
handmovl,0,,,
prosupr,0,,,
prosupl,0,,,
toetapr,0,,,
abis_nonplanning,0,,,
legagilr,0,,,
legagill,0,,,
arising,0,,,
gait,0,,,
freezegait,0,,,
bistot,0,,,
sponmove,0,,,
pers1st,0,,,
kintremr,0,,,
kintreml,0,,,
deptreatoth___1,0,,,
deptreatoth___2,0,,,
deptreatoth___3,0,,,
anxtreatnow___999,0,,,
anxtreatoth___1,0,,,
anxtreatoth___2,0,,,
anxtreatoth___3,0,,,
anxtreatoth___4,0,,,
anxtreatoth___0,0,,,
anxtreatoth___999,0,,,
anxtreatoth___777,0,,,
hobbies,0,,,
ptsdcause___1,0,,,
ptsdcause___2,0,,,
ptsdcause___3,0,,,
ptsdcause___4,0,,,
ptsdcause___999,0,,,
ptsdcause___777,0,,,
ptsddtreat___1,0,,,
ptsddtreat___2,0,,,
ptsddtreat___3,0,,,
ptsddtreat___4,0,,,
ptsddtreat___0,0,,,
ptsddtreat___999,0,,,
ptsddtreat___777,0,,,
anxtreatnow___777,0,,,
anxtreatnow___3,0,,,
deptreatoth___4,0,,,
anxtreatnow___2,0,,,
deptreatoth___5,0,,,
deptreatoth___0,0,,,
deptreatoth___999,0,,,
deptreatoth___777,0,,,
anxd,0,,,
puzzles,0,,,
anxdcomorbid___2,0,,,
restless,0,,,
spendmore,0,,,
anxdcomorbid___5,0,,,
anxdcomorbid___6,0,,,
anxdcomorbid___999,0,,,
anxdcomorbid___777,0,,,
anxdtreat___1,0,,,
anxdtreat___2,0,,,
anxdtreat___3,0,,,
anxdtreat___4,0,,,
anxdtreat___0,0,,,
anxdtreat___999,0,,,
anxdtreat___777,0,,,
anxtreatnow___1,0,,,
cushingcause___3,0,,,
cushingcause___2,0,,,
cushingcause___1,0,,,
lowarmb___2,0,,,
lh_lateraloccipital_volume,0,,,
uplegb___1,0,,,
groinb___3,0,,,
groinb___2,0,,,
groinb___4,0,,,
lh_parsopercularis_volume,0,,,
groinb___1,0,,,
handb___3,0,,,
handb___2,0,,,
handb___1,0,,,
lowarmb___4,0,,,
MAPT_H1B1G3,0,,,
lh_rostralanteriorcingulate_volu,0,,,
lowarmb___1,0,,,
elbowb___3,0,,,
elbowb___2,0,,,
elbowb___4,0,,,
elbowb___1,0,,,
lh_temporalpole_volume,0,,,
uparmb___2,0,,,
uparmb___4,0,,,
MAPT_H1B1G1,0,,,
uplegb___4,0,,,
uplegb___2,0,,,
uplegb___3,0,,,
kneeb___1,0,,,
orgmat,0,,,
reflex_notassessed___99,0,,,
fasc_notassessed___99,0,,,
muscle,0,,,
lh_precentral_thickness,0,,,
sensory,0,,,
cranial,0,,,
footb___2,0,,,
footb___4,0,,,
footb___1,0,,,
ankleb___3,0,,,
ankleb___2,0,,,
ankleb___4,0,,,
ankleb___1,0,,,
lowlegb___3,0,,,
lowlegb___2,0,,,
lowlegb___4,0,,,
lowlegb___1,0,,,
kneeb___3,0,,,
kneeb___2,0,,,
kneeb___4,0,,,
MAPT_H1B1G2,0,,,
MAPT_H1B1G4,0,,,
anklef___1,0,,,
footf___1,0,,,
headb___3,0,,,
headb___2,0,,,
mocveraw,0,,,
mocnraw,0,,,
headb___4,0,,,
moclraw,0,,,
headb___1,0,,,
mocoraw,0,,,
footf___2,0,,,
footf___4,0,,,
act_out,0,,,
MAPT_H1B2G1,0,,,
feellegs,0,,,
around,0,,,
snorted,0,,,
anklef___3,0,,,
highpitch,0,,,
alert,0,,,
sitting,0,,,
anklef___4,0,,,
passenger,0,,,
lie_down,0,,,
faceb___1,0,,,
faceb___4,0,,,
faceb___2,0,,,
faceb___3,0,,,
MAPT_H1B3G1,0,,,
MAPT_H2A1G2,0,,,
MAPT_H2A2G1,0,,,
MAPT_H2A2G2,0,,,
uparmb___1,0,,,
MAPT_H2_alpha,0,,,
abb___3,0,,,
MAPT_H2_gamma,0,,,
abb___2,0,,,
abb___1,0,,,
chestb___3,0,,,
chestb___2,0,,,
chestb___4,0,,,
chestb___1,0,,,
shoulderb___3,0,,,
shoulderb___2,0,,,
shoulderb___4,0,,,
shoulderb___1,0,,,
neckb___3,0,,,
neckb___2,0,,,
neckb___4,0,,,
negativ,0,,,
inconsis,0,,,
errors,0,,,
moodchange,0,,,
bvmt3,0,,,
fedup,0,,,
bsiterr,0,,,
joloraw,0,,,
complete,0,,,
jolot,0,,,
timepoint_aparc,0,,,
pickup,0,,,
lh_caudalanteriorcingulate_area,0,,,
upseteasy,0,,,
onething,0,,,
disorganized,0,,,
getover,0,,,
findroom,0,,,
taskplan,0,,,
freetime,0,,,
disturbed,0,,,
annoyed,0,,,
rush,0,,,
remember,0,,,
distracted,0,,,
finishown,0,,,
liedown,0,,,
bvmdrraw,0,,,
painsevere,0,,,
bvmhitraw,0,,,
games,0,,,
stove,0,,,
mealprep,0,,,
laughter,0,,,
payattn,0,,,
amused,0,,,
travel,0,,,
tearful,0,,,
wordraw,0,,,
SP_MC_CCI_RemWhatIntend,0,,,
MC_CCI_OthersThink,0,,,
bvmcopyraw,0,,,
colores,0,,,
bvmdipbias,0,,,
colwdraw,0,,,
bvmdipret,0,,,
bvmdip,0,,,
bvmdiraw,0,,,
intraw,0,,,
bvmfaraw,0,,,
bvmhitp,0,,,
finishtask,0,,,
saythink,0,,,
lh_precentral_area,0,,,
misjudge,0,,,
lh_pericalcarine_meancurv,0,,,
accepting,0,,,
lh_precentral_meancurv,0,,,
materials,0,,,
liearound,0,,,
lh_superiortemporal_meancurv,0,,,
lh_supramarginal_meancurv,0,,,
outbursts,0,,,
lh_transversetemporal_meancurv,0,,,
forget,0,,,
lh_bankssts_thickness,0,,,
sitstill,0,,,
lh_cuneus_thickness,0,,,
prioritize,0,,,
getready,0,,,
overreact,0,,,
myname,0,,,
largetask,0,,,
changing,0,,,
reminded,0,,,
fingerlegs,0,,,
talkwrong,0,,,
probstart,0,,,
lh_precuneus_area,0,,,
tired,0,,,
starttask,0,,,
mistakes,0,,,
onpaper,0,,,
bothered,0,,,
lh_superiortemporal_area,0,,,
lh_supramarginal_area,0,,,
decisions,0,,,
lh_temporalpole_area,0,,,
lh_transversetemporal_area,0,,,
lh_insula_area,0,,,
upset,0,,,
bathroom,0,,,
unrealistic,0,,,
counthree,0,,,
lh_entorhinal_meancurv,0,,,
attspan,0,,,
lh_inferiortemporal_meancurv,0,,,
smallprob,0,,,
losethings,0,,,
saydisorg,0,,,
lh_lingual_meancurv,0,,,
talk,0,,,
traffic,0,,,
cushingd,0,,,
nasaldisord___6,0,,,
ophthaldisord___4,0,,,
ophthaldisord___5,0,,,
ophthaldisord___999,0,,,
ophthaldisord___777,0,,,
p_VEGF_D,0,,,
nasaldisord___1,0,,,
nasaldisord___2,0,,,
nasaldisord___3,0,,,
nasaldisord___4,0,,,
nasaldisord___5,0,,,
nasaldisord___999,0,,,
hyperthyrcause___2,0,,,
nasaldisord___777,0,,,
hypopitd,0,,,
hypopithorm___1,0,,,
hypopithorm___2,0,,,
hypopithorm___3,0,,,
hypopithorm___4,0,,,
hypopithorm___5,0,,,
hypopithorm___999,0,,,
hypopithorm___777,0,,,
p_Tie_2_cv,0,,,
ophthaldisord___3,0,,,
ophthaldisord___2,0,,,
ophthaldisord___1,0,,,
p_IL_12p70,0,,,
adhdmname___5,0,,,
adhdmname___999,0,,,
adhdmname___777,0,,,
dyslexd,0,,,
autismd,0,,,
p_Hb,0,,,
pclclusb,0,,,
p_TNF_beta,0,,,
ideaint,0,,,
planning,0,,,
sangv_sum,0,,,
sangp_sum,0,,,
p_IL_8,0,,,
tangr_sum,0,,,
sangt,0,,,
p_IL_4_cv,0,,,
hiprep,0,,,
p_IL_2_cv,0,,,
jointrep,0,,,
backsurg,0,,,
fractures,0,,,
hyperthyrcause___1,0,,,
hyperthyrcause___3,0,,,
lowlegf___3,0,,,
hypogoncause___3,0,,,
schypothyrtreat___777,0,,,
p_VCAM_1_cv,0,,,
ghdeftreat___1,0,,,
ghdeftreat___2,0,,,
ghdeftreat___0,0,,,
ghdeftreat___999,0,,,
ghdeftreat___777,0,,,
hypogond,0,,,
hypogoncause___1,0,,,
hypogoncause___2,0,,,
hypogoncause___4,0,,,
hyperthyrcause___4,0,,,
hypogoncause___5,0,,,
hypogoncause___6,0,,,
hypogoncause___999,0,,,
hypogoncause___777,0,,,
hypogontreat___1,0,,,
hypogontreat___2,0,,,
hypogontreat___3,0,,,
hypogontreat___0,0,,,
hypogontreat___999,0,,,
hypogontreat___777,0,,,
schypothyrtreat___999,0,,,
schypothyrtreat___0,0,,,
schypothyrtreat___2,0,,,
schypothyrtreat___1,0,,,
hyperthyrcause___999,0,,,
hyperthyrcause___777,0,,,
hyperthyrtreat___1,0,,,
hyperthyrtreat___2,0,,,
hyperthyrtreat___3,0,,,
hyperthyrtreat___4,0,,,
hyperthyrtreat___0,0,,,
hyperthyrtreat___999,0,,,
hyperthyrtreat___777,0,,,
hypothyrcause___1,0,,,
hypothyrcause___2,0,,,
hypothyrcause___3,0,,,
hypothyrcause___4,0,,,
hypothyrcause___5,0,,,
hypothyrcause___999,0,,,
hypothyrcause___777,0,,,
hypothyrtreat___1,0,,,
hypothyrtreat___2,0,,,
hypothyrtreat___0,0,,,
hypothyrtreat___999,0,,,
hypothyrtreat___777,0,,,
adhdmname___4,0,,,
adhdmname___3,0,,,
adhdmname___2,0,,,
nabfirstf,0,,,
elbowf___3,0,,,
nlperraw,0,,,
nlperpct,0,,,
nlintraw,0,,,
elbowf___2,0,,,
elbowf___4,0,,,
nabfirstb,0,,,
nabfirstc,0,,,
elbowf___1,0,,,
nabfirste,0,,,
uparmf___3,0,,,
adhdmname___1,0,,,
nabmazt,0,,,
uparmf___2,0,,,
emo_dyscontrol,0,,,
uparmf___4,0,,,
affective_lability,0,,,
uparmf___1,0,,,
chestf___3,0,,,
chestf___2,0,,,
chestf___4,0,,,
emissionscanprocessingcategory_n,0,,,
lowarmf___1,0,,,
lowarmf___4,0,,,
lowarmf___2,0,,,
lowarmf___3,0,,,
msqcat,0,,,
lowlegf___2,0,,,
lowlegf___4,0,,,
lowlegf___1,0,,,
kneef___2,0,,,
kneef___4,0,,,
uplegf___2,0,,,
uplegf___4,0,,,
uplegf___1,0,,,
groinf___3,0,,,
groinf___2,0,,,
groinf___4,0,,,
groinf___1,0,,,
abf___2,0,,,
abf___4,0,,,
abf___1,0,,,
nlrhpct,0,,,
handf___2,0,,,
nlprraw,0,,,
handf___4,0,,,
handf___1,0,,,
demd,0,,,
demmname___1,0,,,
demmname___2,0,,,
nsftt,0,,,
facef___4,0,,,
nsbtz,0,,,
nsbtt,0,,,
facef___1,0,,,
headf___3,0,,,
headf___2,0,,,
arawerr,0,,,
attime,0,,,
headf___4,0,,,
headf___1,0,,,
brawerr,0,,,
SP_MMB_Fights,0,,,
MMB_Hopeless,0,,,
qdrstot,0,,,
MMB_Fights,0,,,
MMB_Impulsive,0,,,
VisualMemoryFactor,0,,,
dxcte_asyn_p_flag_dv,0,,,
VerbalFluencyFactor,0,,,
effort,0,,,
adhdd,0,,,
DEM_AD8_LessIntrst,0,,,
facef___2,0,,,
demmname___3,0,,,
nsfrawz,0,,,
demmname___4,0,,,
demmname___5,0,,,
parkd,0,,,
parkdprov,0,,,
epilepd,0,,,
hdachehist,0,,,
chestf___1,0,,,
hdachedtype___2,0,,,
hdachedtype___3,0,,,
hdachedtype___4,0,,,
hdachedtype___999,0,,,
hdachedtype___777,0,,,
shoulderf___4,0,,,
shoulderf___1,0,,,
neckf___2,0,,,
tommt2raw,0,,,
neckf___4,0,,,
nsft,0,,,
neckf___1,0,,,
nsbt,0,,,
nsrdstot,0,,,
DEM_AD8_Judgement,0,,,
